ID,TahunID,ProdiID,ProgramID,MKID,HariID,DosenID,AsistenType,AsistenID,RuangID,WaktuID,WaktuID2,JamMulai,JamSelesai,JumlahMhsw,UTSTanggal,UTSJamMulai,UTSJamSelesai,UTSRuangID,UASTanggal,UASJamMulai,UASJamSelesai,UASRuangID,Elearning,gabungan,IDJadwalGabungan,MKKode,KelasID,GrupKelasID,UTSPengawas1,UTSPengawas2,UASPengawas1,UASPengawas2,status,KodeWaktu,Teamteaching,Force,Bond,glue,Penanda
297,3,13,1,2,4,47,NULL,NULL,3,6,7,13:00:00,14:50:00,12,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,57,UNI1003,1,8,0,0,0,0,Y,,1,0,B,2_1_8_3,C
298,3,6,1,5,4,4,NULL,NULL,5,8,9,15:00:00,16:50:00,25,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,58,UNI1002,1,13,0,0,0,0,Y,,1,0,E,5_1_13_3,Z
299,3,7,1,5,4,4,NULL,NULL,5,8,9,15:00:00,16:50:00,14,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,58,UNI1002,1,13,0,0,0,0,Y,,1,0,E,5_1_13_3,Z
300,3,6,1,3,5,8,NULL,NULL,9,3,4,10:00:00,11:50:00,14,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,21,UNI1001,1,8,0,0,0,0,Y,,1,0,A,3_1_8_3,C
301,3,7,1,3,5,8,NULL,NULL,9,3,4,10:00:00,11:50:00,4,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,21,UNI1001,1,8,0,0,0,0,Y,,1,0,A,3_1_8_3,C
302,3,13,1,3,5,8,NULL,NULL,9,3,4,10:00:00,11:50:00,14,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,21,UNI1001,1,8,0,0,0,0,Y,,1,0,A,3_1_8_3,C
303,3,3,1,2,5,47,NULL,NULL,2,3,4,10:00:00,11:50:00,15,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,22,UNI1003,1,5,0,0,0,0,Y,,1,0,B,2_1_5_3,A
304,3,4,1,2,5,47,NULL,NULL,2,3,4,10:00:00,11:50:00,7,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,22,UNI1003,1,5,0,0,0,0,Y,,1,0,B,2_1_5_3,A
305,3,4,1,1,5,13,NULL,NULL,5,3,4,10:00:00,11:50:00,6,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,59,UNI1004,1,6,0,0,0,0,Y,,1,0,C,1_1_6_3,B
306,3,6,1,1,5,13,NULL,NULL,5,3,4,10:00:00,11:50:00,17,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,59,UNI1004,1,6,0,0,0,0,Y,,1,0,C,1_1_6_3,B
307,3,7,1,1,5,13,NULL,NULL,5,3,4,10:00:00,11:50:00,11,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,59,UNI1004,1,6,0,0,0,0,Y,,1,0,C,1_1_6_3,B
308,3,13,1,1,5,13,NULL,NULL,5,3,4,10:00:00,11:50:00,25,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,59,UNI1004,1,6,0,0,0,0,Y,,1,0,C,1_1_6_3,B
309,3,4,1,12,5,25,NULL,NULL,5,8,9,15:00:00,16:50:00,30,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,60,CEM1011,1,19,0,0,0,0,Y,,0,0,NULL,12_1_19_3,Z
324,3,3,1,3,4,8,NULL,NULL,2,6,7,13:00:00,14:50:00,11,0000-00-00,13:00:00,14:50:00,2,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,18,UNI1001,1,7,0,0,0,0,Y,,1,0,A,3_1_7_3,B
325,3,4,1,3,4,8,NULL,NULL,2,6,7,13:00:00,14:50:00,6,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,18,UNI1001,1,7,0,0,0,0,Y,,1,0,A,3_1_7_3,B
335,3,4,1,3,2,8,NULL,NULL,3,3,4,10:00:00,11:50:00,5,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,3,UNI1001,1,5,0,0,0,0,Y,,1,0,A,3_1_5_3,A
336,3,6,1,3,2,8,NULL,NULL,3,3,4,10:00:00,11:50:00,26,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,3,UNI1001,1,5,0,0,0,0,Y,,1,0,A,3_1_5_3,A
337,3,7,1,3,2,8,NULL,NULL,3,3,4,10:00:00,11:50:00,11,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,3,UNI1001,1,5,0,0,0,0,Y,,1,0,A,3_1_5_3,A
338,3,4,1,2,2,47,NULL,NULL,5,3,4,10:00:00,11:50:00,6,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,41,UNI1003,1,7,0,0,0,0,Y,,1,0,B,2_1_7_3,B
339,3,6,1,2,2,47,NULL,NULL,5,3,4,10:00:00,11:50:00,17,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,41,UNI1003,1,7,0,0,0,0,Y,,1,0,B,2_1_7_3,B
340,3,7,1,2,2,47,NULL,NULL,5,3,4,10:00:00,11:50:00,11,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,41,UNI1003,1,7,0,0,0,0,Y,,1,0,B,2_1_7_3,B
341,3,6,1,4,3,25,NULL,NULL,4,8,9,15:00:00,16:50:00,30,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,2,SOC1001,1,15,0,0,0,0,Y,,1,0,NULL,4_1_15_3,Z
366,4,3,1,35,2,17,NULL,NULL,8,2,4,09:00:00,11:50:00,34,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,67,ARC2022,1,20,0,0,0,0,Y,,1,0,NULL,35_1_20_4,Z
367,4,13,1,41,3,14,NULL,NULL,2,8,9,15:00:00,16:50:00,52,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,68,HBP2003T,1,18,0,0,0,0,Y,,1,0,FBP,41_1_18_4,Z
368,4,13,1,42,3,39,NULL,NULL,3,3,4,10:00:00,11:50:00,52,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,69,HBP2001T,1,18,0,0,0,0,Y,,1,0,FBK,42_1_18_4,Z
369,4,13,1,40,3,7,NULL,NULL,2,6,7,13:00:00,14:50:00,52,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,70,HBP2005T,1,18,0,0,0,0,Y,,1,0,FBS,40_1_18_4,Z
371,4,6,1,31,3,13,NULL,NULL,13,1,2,08:00:00,09:50:00,24,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,72,SOC2004,1,46,0,0,0,0,Y,,0,0,NULL,31_1_46_4,A
372,4,7,1,31,3,13,NULL,NULL,13,1,2,08:00:00,09:50:00,11,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,72,SOC2004,1,46,0,0,0,0,Y,,0,0,NULL,31_1_46_4,A
373,4,6,1,31,3,13,NULL,NULL,13,3,4,10:00:00,11:50:00,30,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,73,SOC2004,1,47,0,0,0,0,Y,,1,0,NULL,31_1_47_4,B
374,4,7,1,31,3,13,NULL,NULL,13,3,4,10:00:00,11:50:00,13,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,73,SOC2004,1,47,0,0,0,0,Y,,1,0,NULL,31_1_47_4,B
379,4,6,1,33,3,13,NULL,NULL,3,6,7,13:00:00,14:50:00,54,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,76,SOC2006,1,50,0,0,0,0,Y,,1,0,NULL,33_1_50_4,Z
380,4,7,1,33,3,13,NULL,NULL,3,6,7,13:00:00,14:50:00,24,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,76,SOC2006,1,50,0,0,0,0,Y,,1,0,NULL,33_1_50_4,Z
384,4,4,1,26,2,9,NULL,NULL,5,6,8,13:00:00,15:50:00,30,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,79,CEM2051,1,19,0,0,0,0,Y,,1,0,NULL,26_1_19_4,Z
385,4,3,1,34,3,18,NULL,NULL,8,1,2,08:00:00,09:50:00,34,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,80,ARC2042,1,20,0,0,0,0,Y,,1,0,NULL,34_1_20_4,Z
393,4,6,1,28,4,8,NULL,NULL,2,3,4,10:00:00,11:50:00,29,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,82,UNI2005,1,41,0,0,0,0,Y,,1,0,NULL,28_1_41_4,B
394,4,7,1,28,4,8,NULL,NULL,2,3,4,10:00:00,11:50:00,13,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,82,UNI2005,1,41,0,0,0,0,Y,,1,0,NULL,28_1_41_4,B
395,4,13,1,28,4,8,NULL,NULL,2,3,4,10:00:00,11:50:00,35,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,82,UNI2005,1,41,0,0,0,0,Y,,1,0,NULL,28_1_41_4,B
398,4,6,1,28,4,8,NULL,NULL,5,6,7,13:00:00,14:50:00,24,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,83,UNI2005,1,40,0,0,0,0,Y,,1,0,NULL,28_1_40_4,A
399,4,7,1,28,4,8,NULL,NULL,5,6,7,13:00:00,14:50:00,11,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,83,UNI2005,1,40,0,0,0,0,Y,,1,0,NULL,28_1_40_4,A
400,4,13,1,28,4,8,NULL,NULL,5,6,7,13:00:00,14:50:00,15,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,83,UNI2005,1,40,0,0,0,0,Y,,1,0,NULL,28_1_40_4,A
401,4,6,1,30,4,24,NULL,NULL,5,3,4,10:00:00,11:50:00,24,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,84,SOC2003,1,42,0,0,0,0,Y,,1,0,NULL,30_1_42_4,A
402,4,7,1,30,4,24,NULL,NULL,5,3,4,10:00:00,11:50:00,11,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,84,SOC2003,1,42,0,0,0,0,Y,,1,0,NULL,30_1_42_4,A
403,4,13,1,30,4,24,NULL,NULL,5,3,4,10:00:00,11:50:00,15,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,84,SOC2003,1,42,0,0,0,0,Y,,1,0,NULL,30_1_42_4,A
404,4,6,1,30,4,24,NULL,NULL,2,6,7,13:00:00,14:50:00,28,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,85,SOC2003,1,43,0,0,0,0,Y,,1,0,NULL,30_1_43_4,B
405,4,7,1,30,4,24,NULL,NULL,2,6,7,13:00:00,14:50:00,11,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,85,SOC2003,1,43,0,0,0,0,Y,,1,0,NULL,30_1_43_4,B
406,4,13,1,30,4,24,NULL,NULL,2,6,7,13:00:00,14:50:00,35,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,85,SOC2003,1,43,0,0,0,0,Y,,1,0,NULL,30_1_43_4,B
410,4,3,1,36,4,20,NULL,NULL,8,2,4,09:00:00,11:50:00,34,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,87,ARC2012,1,20,0,0,0,0,Y,,1,0,NULL,36_1_20_4,Z
415,4,6,1,29,5,25,NULL,NULL,1,3,4,10:00:00,11:50:00,22,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,90,SOC2002,1,44,0,0,0,0,Y,,1,0,NULL,29_1_44_4,A
416,4,7,1,29,5,25,NULL,NULL,1,3,4,10:00:00,11:50:00,11,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,90,SOC2002,1,44,0,0,0,0,Y,,1,0,NULL,29_1_44_4,A
417,4,6,1,29,5,25,NULL,NULL,1,1,2,08:00:00,09:50:00,22,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,91,SOC2002,1,45,0,0,0,0,Y,,1,0,NULL,29_1_45_4,B
418,4,7,1,29,5,25,NULL,NULL,1,1,2,08:00:00,09:50:00,13,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,91,SOC2002,1,45,0,0,0,0,Y,,1,0,NULL,29_1_45_4,B
419,4,4,1,43,5,43,NULL,NULL,5,2,4,09:00:00,11:50:00,30,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,92,CEM2041,1,19,0,0,0,0,Y,,1,0,NULL,43_1_19_4,Z
420,4,4,1,24,5,40,NULL,NULL,5,6,7,13:00:00,14:50:00,30,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,93,CEM2031,1,19,0,0,0,0,Y,,1,0,NULL,24_1_19_4,Z
421,4,4,1,25,5,51,NULL,NULL,5,8,9,15:00:00,16:50:00,30,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,94,CEM2032,1,19,0,0,0,0,Y,,1,0,NULL,25_1_19_4,Z
426,4,3,1,37,5,5,NULL,NULL,8,2,4,09:00:00,11:50:00,34,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,99,ARC2032,1,20,0,0,0,0,Y,,1,0,NULL,37_1_20_4,Z
427,4,3,1,38,5,21,NULL,NULL,8,6,8,13:00:00,15:50:00,34,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,100,ARC2061,1,20,0,0,0,0,Y,,1,0,NULL,38_1_20_4,Z
435,4,3,1,34,6,18,NULL,NULL,8,1,2,08:00:00,09:50:00,34,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,107,ARC2042,1,20,0,0,0,0,Y,,1,0,NULL,34_1_20_4,Z
439,4,3,1,34,3,18,NULL,NULL,8,3,4,10:00:00,11:50:00,34,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,108,ARC2042,1,20,0,0,0,0,Y,,1,0,NULL,34_1_20_4,Z
440,4,3,1,34,3,18,NULL,NULL,8,5,6,12:00:00,13:50:00,34,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,109,ARC2042,1,20,0,0,0,0,Y,,1,0,NULL,34_1_20_4,Z
441,4,3,1,34,6,18,NULL,NULL,8,3,4,10:00:00,11:50:00,34,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,110,ARC2042,1,20,0,0,0,0,Y,,1,0,NULL,34_1_20_4,Z
442,4,3,1,34,6,18,NULL,NULL,8,6,7,13:00:00,14:50:00,34,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,111,ARC2042,1,20,0,0,0,0,Y,,1,0,NULL,34_1_20_4,Z
443,4,6,1,28,2,8,NULL,NULL,3,3,4,10:00:00,11:50:00,30,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,112,UNI2005,1,41,0,0,0,0,Y,,1,0,NULL,28_1_41_4,B
444,4,7,1,28,2,8,NULL,NULL,3,3,4,10:00:00,11:50:00,13,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,112,UNI2005,1,41,0,0,0,0,Y,,1,0,NULL,28_1_41_4,B
445,4,13,1,28,2,8,NULL,NULL,3,3,4,10:00:00,11:50:00,35,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,112,UNI2005,1,41,0,0,0,0,Y,,1,0,NULL,28_1_41_4,B
446,4,6,1,28,2,8,NULL,NULL,4,6,7,13:00:00,14:50:00,24,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,113,UNI2005,1,40,0,0,0,0,Y,,1,0,NULL,28_1_40_4,A
447,4,7,1,28,2,8,NULL,NULL,4,6,7,13:00:00,14:50:00,11,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,113,UNI2005,1,40,0,0,0,0,Y,,1,0,NULL,28_1_40_4,A
448,4,13,1,28,2,8,NULL,NULL,4,6,7,13:00:00,14:50:00,15,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,113,UNI2005,1,40,0,0,0,0,Y,,1,0,NULL,28_1_40_4,A
449,4,6,1,30,2,24,NULL,NULL,2,3,4,10:00:00,11:50:00,24,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,114,SOC2003,1,42,0,0,0,0,Y,,1,0,NULL,30_1_42_4,A
450,4,7,1,30,2,24,NULL,NULL,2,3,4,10:00:00,11:50:00,11,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,114,SOC2003,1,42,0,0,0,0,Y,,1,0,NULL,30_1_42_4,A
451,4,13,1,30,2,24,NULL,NULL,2,3,4,10:00:00,11:50:00,15,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,114,SOC2003,1,42,0,0,0,0,Y,,1,0,NULL,30_1_42_4,A
452,4,6,1,30,2,24,NULL,NULL,3,6,7,13:00:00,14:50:00,28,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,115,SOC2003,1,43,0,0,0,0,Y,,1,0,NULL,30_1_43_4,B
453,4,7,1,30,2,24,NULL,NULL,3,6,7,13:00:00,14:50:00,11,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,115,SOC2003,1,43,0,0,0,0,Y,,1,0,NULL,30_1_43_4,B
454,4,13,1,30,2,24,NULL,NULL,3,6,7,13:00:00,14:50:00,35,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,115,SOC2003,1,43,0,0,0,0,Y,,1,0,NULL,30_1_43_4,B
457,4,4,1,21,3,9,NULL,NULL,5,6,7,13:00:00,14:50:00,30,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,117,CEM2043,1,19,0,0,0,0,Y,,0,0,NULL,21_1_19_4,Z
458,4,6,1,29,3,25,NULL,NULL,1,1,2,08:00:00,09:50:00,22,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,118,SOC2002,1,45,0,0,0,0,Y,,1,0,NULL,29_1_45_4,B
459,4,7,1,29,3,25,NULL,NULL,1,1,2,08:00:00,09:50:00,13,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,118,SOC2002,1,45,0,0,0,0,Y,,1,0,NULL,29_1_45_4,B
460,4,6,1,29,3,25,NULL,NULL,1,3,4,10:00:00,11:50:00,22,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,119,SOC2002,1,44,0,0,0,0,Y,,1,0,NULL,29_1_44_4,A
461,4,7,1,29,3,25,NULL,NULL,1,3,4,10:00:00,11:50:00,11,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,119,SOC2002,1,44,0,0,0,0,Y,,1,0,NULL,29_1_44_4,A
466,4,4,1,22,3,43,NULL,NULL,5,2,4,09:00:00,11:50:00,30,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,122,CEM2042,1,19,0,0,0,0,Y,,1,0,NULL,22_1_19_4,Z
467,4,4,1,27,4,9,NULL,NULL,10,3,4,10:00:00,11:50:00,30,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,123,CEM2052,1,19,0,0,0,0,Y,,0,0,NULL,27_1_19_4,Z
468,4,4,1,23,2,52,NULL,NULL,5,3,4,10:00:00,11:50:00,30,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,124,CEM2011,1,19,0,0,0,0,Y,,0,0,NULL,23_1_19_4,Z
469,4,3,1,34,3,18,NULL,NULL,8,7,8,14:00:00,15:50:00,34,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,125,ARC2042,1,20,0,0,0,0,Y,,1,0,NULL,34_1_20_4,Z
470,4,3,1,34,3,18,NULL,NULL,8,9,10,16:00:00,17:50:00,34,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,126,ARC2042,1,20,0,0,0,0,Y,,1,0,NULL,34_1_20_4,Z
471,4,3,1,34,6,18,NULL,NULL,8,8,9,15:00:00,16:50:00,34,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,127,ARC2042,1,20,0,0,0,0,Y,,1,0,NULL,34_1_20_4,Z
507,4,6,1,31,5,13,NULL,NULL,13,1,2,08:00:00,09:50:00,24,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,145,SOC2004,1,46,0,0,0,0,Y,,0,0,NULL,31_1_46_4,A
508,4,7,1,31,5,13,NULL,NULL,13,1,2,08:00:00,09:50:00,11,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,145,SOC2004,1,46,0,0,0,0,Y,,0,0,NULL,31_1_46_4,A
515,4,6,1,31,5,13,NULL,NULL,13,3,4,10:00:00,11:50:00,30,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,147,SOC2004,1,47,0,0,0,0,Y,,0,0,NULL,31_1_47_4,B
516,4,7,1,31,5,13,NULL,NULL,13,3,4,10:00:00,11:50:00,13,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,147,SOC2004,1,47,0,0,0,0,Y,,0,0,NULL,31_1_47_4,B
519,4,6,1,33,5,13,NULL,NULL,3,6,7,13:00:00,14:50:00,54,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,149,SOC2006,1,50,0,0,0,0,Y,,1,0,NULL,33_1_50_4,Z
520,4,7,1,33,5,13,NULL,NULL,3,6,7,13:00:00,14:50:00,24,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,149,SOC2006,1,50,0,0,0,0,Y,,1,0,NULL,33_1_50_4,Z
523,4,7,1,46,6,4,NULL,NULL,5,3,4,10:00:00,11:50:00,24,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,TIDAK,151,ACC2101,1,17,0,0,0,0,Y,,1,0,NULL,46_1_17_4,Z
542,4,4,1,2,6,53,NULL,NULL,2,8,9,15:00:00,16:50:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,159,UNI1003,1,32,0,0,0,0,Y,,1,0,NULL,2_1_32_4,NULL
543,4,6,1,2,6,53,NULL,NULL,2,8,9,15:00:00,16:50:00,2,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,159,UNI1003,1,32,0,0,0,0,Y,,1,0,NULL,2_1_32_4,NULL
544,4,7,1,2,6,53,NULL,NULL,2,8,9,15:00:00,16:50:00,2,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,159,UNI1003,1,32,0,0,0,0,Y,,1,0,NULL,2_1_32_4,NULL
545,4,4,1,2,6,53,NULL,NULL,2,6,7,13:00:00,14:50:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,160,UNI1003,1,32,0,0,0,0,Y,,1,0,NULL,2_1_32_4,NULL
546,4,6,1,2,6,53,NULL,NULL,2,6,7,13:00:00,14:50:00,2,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,160,UNI1003,1,32,0,0,0,0,Y,,1,0,NULL,2_1_32_4,NULL
547,4,7,1,2,6,53,NULL,NULL,2,6,7,13:00:00,14:50:00,0,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,160,UNI1003,1,32,0,0,0,0,Y,,1,0,NULL,2_1_32_4,NULL
548,4,6,1,32,3,8,NULL,NULL,2,1,2,08:00:00,09:50:00,24,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,161,SOC2005,1,46,0,0,0,0,Y,,1,2,NULL,32_1_46_4,NULL
549,4,7,1,32,3,8,NULL,NULL,2,1,2,08:00:00,09:50:00,11,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,161,SOC2005,1,46,0,0,0,0,Y,,1,2,NULL,32_1_46_4,NULL
550,4,6,1,32,3,8,NULL,NULL,2,3,4,10:00:00,11:50:00,30,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,162,SOC2005,1,47,0,0,0,0,Y,,1,2,NULL,32_1_47_4,NULL
551,4,7,1,32,3,8,NULL,NULL,2,3,4,10:00:00,11:50:00,13,0000-00-00,00:00:00,00:00:00,0,0000-00-00,00:00:00,00:00:00,0,Tidak,YA,162,SOC2005,1,47,0,0,0,0,Y,,1,2,NULL,32_1_47_4,NULL
