ID,Semester,NPM,JadwalID,UTS,UAS,NilaiAkhir,NilaiHuruf,approval
976,1,31140021,122,81.00,81,80.85,A-,1
976,1,31140021,122,81.00,81,80.85,A-,1
976,1,31140021,122,81.00,81,80.85,A-,1
976,1,31140021,122,81.00,81,80.85,A-,1
976,3,31140021,122,81.00,81,80.85,A-,1
977,1,31140022,302,70.70,60,66.64,B-,1
977,1,31140022,302,70.70,60,66.64,B-,1
977,1,31140022,302,70.70,60,66.64,B-,1
977,1,31140022,302,70.70,60,66.64,B-,1
977,1,31140022,302,70.70,60,66.64,B-,1
978,1,31140023,122,87.00,87,86.48,A,1
978,1,31140023,122,87.00,87,86.48,A,1
978,1,31140023,122,87.00,87,86.48,A,1
978,1,31140023,122,87.00,87,86.48,A,1
978,3,31140023,122,87.00,87,86.48,A,1
980,1,31140001,119,91.00,85,87.70,A,1
980,1,31140001,119,91.00,85,87.70,A,1
980,1,31140001,119,91.00,85,87.70,A,1
980,1,31140001,119,91.00,85,87.70,A,1
980,3,31140001,119,91.00,85,87.70,A,1
981,1,31140002,146,81.67,73.33,77.94,B+,1
981,1,31140002,146,81.67,73.33,77.94,B+,1
981,1,31140002,146,81.67,73.33,77.94,B+,1
981,1,31140002,146,81.67,73.33,77.94,B+,1
981,1,31140002,146,81.67,73.33,77.94,B+,1
982,1,31140003,259,75.00,78.33,77.55,B+,1
982,1,31140003,259,75.00,78.33,77.55,B+,1
982,1,31140003,259,75.00,78.33,77.55,B+,1
982,1,31140003,259,75.00,78.33,77.55,B+,1
982,1,31140003,259,75.00,78.33,77.55,B+,1
983,1,31140004,119,68.00,87,79.45,B+,1
983,1,31140004,119,68.00,87,79.45,B+,1
983,1,31140004,119,68.00,87,79.45,B+,1
983,1,31140004,119,68.00,87,79.45,B+,1
983,3,31140004,119,68.00,87,79.45,B+,1
984,1,31140005,146,73.34,76.15,77.52,B+,1
984,1,31140005,146,73.34,76.15,77.52,B+,1
984,1,31140005,146,73.34,76.15,77.52,B+,1
984,1,31140005,146,73.34,76.15,77.52,B+,1
984,1,31140005,146,73.34,76.15,77.52,B+,1
985,1,31140006,259,76.67,56.68,70.13,B,1
985,1,31140006,259,76.67,56.68,70.13,B,1
985,1,31140006,259,76.67,56.68,70.13,B,1
985,1,31140006,259,76.67,56.68,70.13,B,1
985,1,31140006,259,76.67,56.68,70.13,B,1
987,1,31140008,146,76.67,77.22,80.20,A-,1
987,1,31140008,146,76.67,77.22,80.20,A-,1
987,1,31140008,146,76.67,77.22,80.20,A-,1
987,1,31140008,146,76.67,77.22,80.20,A-,1
987,1,31140008,146,76.67,77.22,80.20,A-,1
988,1,31140009,119,100.0,95.5,95.20,A,1
988,1,31140009,119,100.0,95.5,95.20,A,1
988,1,31140009,119,100.0,95.5,95.20,A,1
988,1,31140009,119,100.0,95.5,95.20,A,1
988,3,31140009,119,100.0,95.5,95.20,A,1
989,1,31140010,146,71.67,80.88,80.20,A-,1
989,1,31140010,146,71.67,80.88,80.20,A-,1
989,1,31140010,146,71.67,80.88,80.20,A-,1
989,1,31140010,146,71.67,80.88,80.20,A-,1
989,1,31140010,146,71.67,80.88,80.20,A-,1
990,1,31140011,146,85.00,60.84,70.02,B,1
990,1,31140011,146,85.00,60.84,70.02,B,1
990,1,31140011,146,85.00,60.84,70.02,B,1
990,1,31140011,146,85.00,60.84,70.02,B,1
990,1,31140011,146,85.00,60.84,70.02,B,1
991,1,31140012,119,98.00,90,91.38,A,1
991,1,31140012,119,98.00,90,91.38,A,1
991,1,31140012,119,98.00,90,91.38,A,1
991,1,31140012,119,98.00,90,91.38,A,1
991,3,31140012,119,98.00,90,91.38,A,1
992,1,31140025,281,78.33,62.28,72.33,B,1
992,1,31140025,281,78.33,62.28,72.33,B,1
992,1,31140025,281,78.33,62.28,72.33,B,1
992,1,31140025,281,78.33,62.28,72.33,B,1
992,1,31140025,281,78.33,62.28,72.33,B,1
993,1,31140026,248,60.00,75,67.35,B-,1
993,1,31140026,248,60.00,75,67.35,B-,1
993,1,31140026,248,60.00,75,67.35,B-,1
993,1,31140026,248,60.00,75,67.35,B-,1
993,1,31140026,248,60.00,75,67.35,B-,1
994,1,31140027,281,76.67,60.88,70.07,B,1
994,1,31140027,281,76.67,60.88,70.07,B,1
994,1,31140027,281,76.67,60.88,70.07,B,1
994,1,31140027,281,76.67,60.88,70.07,B,1
994,1,31140027,281,76.67,60.88,70.07,B,1
1002,1,31140001,69,64.00,90,81.28,A-,1
1003,1,31140002,69,87.00,90,90.68,A,1
1004,1,31140003,69,62.00,85,73.20,B,1
1005,1,31140004,69,62.00,90,80.43,A-,1
1006,1,31140005,69,76.00,79,78.48,B+,1
1007,1,31140006,69,87.00,90,87.23,A,1
1009,1,31140008,69,88.00,90,90.58,A,1
1010,1,31140009,69,92.00,90,90.70,A,1
1011,1,31140010,69,94.00,90,90.65,A,1
1012,1,31140011,69,93.00,90,79.58,B+,1
1013,1,31140012,69,88.00,90,84.50,A-,1
1014,1,31140013,69,77.00,80,72.95,B,1
1015,1,31140014,69,62.00,90,69.85,B-,1
1016,1,31140015,69,63.00,90,78.00,B+,1
1017,1,31140016,69,90,0,59.25,C,1
1018,1,31140017,69,60.00,80,73.00,B,1
1019,1,31140018,69,58.00,90,75.95,B+,1
1020,1,31140019,69,88.00,0,56.68,C,1
1021,1,31140020,69,60.00,85,74.45,B,1
1022,1,31140021,69,78.00,90,85.13,A,1
1023,1,31140022,69,82.00,85,75.33,B+,1
1024,1,31140023,69,81.00,90,85.05,A,1
1026,1,31140025,69,78.00,85,85.55,A,1
1027,1,31140026,69,81.00,90,82.95,A-,1
1028,1,31140027,69,64.00,90,80.68,A-,1
1036,1,31140013,149,65.00,84.5,77.45,B+,1
1036,1,31140013,149,65.00,84.5,77.45,B+,1
1036,1,31140013,149,65.00,84.5,77.45,B+,1
1036,1,31140013,149,65.00,84.5,77.45,B+,1
1036,3,31140013,149,65.00,84.5,77.45,B+,1
1037,1,31140014,281,75.00,64.16,71.98,B,1
1037,1,31140014,281,75.00,64.16,71.98,B,1
1037,1,31140014,281,75.00,64.16,71.98,B,1
1037,1,31140014,281,75.00,64.16,71.98,B,1
1037,1,31140014,281,75.00,64.16,71.98,B,1
1038,1,31140015,128,76.00,85,80.58,A-,1
1038,1,31140015,128,76.00,85,80.58,A-,1
1038,1,31140015,128,76.00,85,80.58,A-,1
1038,1,31140015,128,76.00,85,80.58,A-,1
1038,3,31140015,128,76.00,85,80.58,A-,1
1039,1,31140016,281,56.66,55.83,49.75,D,1
1039,1,31140016,281,56.66,55.83,49.75,D,1
1039,1,31140016,281,56.66,55.83,49.75,D,1
1039,1,31140016,281,56.66,55.83,49.75,D,1
1039,1,31140016,281,56.66,55.83,49.75,D,1
1040,1,31140017,149,84.00,85,83.38,A-,1
1040,1,31140017,149,84.00,85,83.38,A-,1
1040,1,31140017,149,84.00,85,83.38,A-,1
1040,1,31140017,149,84.00,85,83.38,A-,1
1040,3,31140017,149,84.00,85,83.38,A-,1
1041,1,31140018,128,80.00,94,87.53,A,1
1041,1,31140018,128,80.00,94,87.53,A,1
1041,1,31140018,128,80.00,94,87.53,A,1
1041,1,31140018,128,80.00,94,87.53,A,1
1041,3,31140018,128,80.00,94,87.53,A,1
1042,1,31140019,281,76.67,67.29,73.78,B,1
1042,1,31140019,281,76.67,67.29,73.78,B,1
1042,1,31140019,281,76.67,67.29,73.78,B,1
1042,1,31140019,281,76.67,67.29,73.78,B,1
1042,1,31140019,281,76.67,67.29,73.78,B,1
1043,1,31140020,128,78.00,0,53.33,D,1
1043,1,31140020,128,78.00,0,53.33,D,1
1043,1,31140020,128,78.00,0,53.33,D,1
1043,1,31140020,128,78.00,0,53.33,D,1
1043,3,31140020,128,78.00,0,53.33,D,1
1044,1,31140021,281,75.00,72.77,75.17,B+,1
1044,1,31140021,281,75.00,72.77,75.17,B+,1
1044,1,31140021,281,75.00,72.77,75.17,B+,1
1044,1,31140021,281,75.00,72.77,75.17,B+,1
1044,1,31140021,281,75.00,72.77,75.17,B+,1
1045,1,31140022,149,79.00,87,83.22,A-,1
1045,1,31140022,149,79.00,87,83.22,A-,1
1045,1,31140022,149,79.00,87,83.22,A-,1
1045,1,31140022,149,79.00,87,83.22,A-,1
1045,3,31140022,149,79.00,87,83.22,A-,1
1046,1,31140023,281,73.33,73,76.97,B+,1
1046,1,31140023,281,73.33,73,76.97,B+,1
1046,1,31140023,281,73.33,73,76.97,B+,1
1046,1,31140023,281,73.33,73,76.97,B+,1
1046,1,31140023,281,73.33,73,76.97,B+,1
1048,1,31140025,82,68.50,80,75.97,B+,1
1048,1,31140025,82,68.50,80,75.97,B+,1
1048,1,31140025,82,68.50,80,75.97,B+,1
1048,1,31140025,82,68.50,80,75.97,B+,1
1048,1,31140025,82,68.50,80,75.97,B+,1
1049,1,31140026,125,83.00,80,82.92,A-,1
1049,1,31140026,125,83.00,80,82.92,A-,1
1049,1,31140026,125,83.00,80,82.92,A-,1
1049,1,31140026,125,83.00,80,82.92,A-,1
1049,3,31140026,125,83.00,80,82.92,A-,1
1050,1,31140027,82,77.10,85,79.19,B+,1
1050,1,31140027,82,77.10,85,79.19,B+,1
1050,1,31140027,82,77.10,85,79.19,B+,1
1050,1,31140027,82,77.10,85,79.19,B+,1
1050,1,31140027,82,77.10,85,79.19,B+,1
1058,1,31140013,297,68.33,73.06,74.47,B,1
1058,1,31140013,297,68.33,73.06,74.47,B,1
1058,1,31140013,297,68.33,73.06,74.47,B,1
1058,1,31140013,297,68.33,73.06,74.47,B,1
1058,1,31140013,297,68.33,73.06,74.47,B,1
1059,1,31140014,82,87.10,80,81.78,A-,1
1059,1,31140014,82,87.10,80,81.78,A-,1
1059,1,31140014,82,87.10,80,81.78,A-,1
1059,1,31140014,82,87.10,80,81.78,A-,1
1059,1,31140014,82,87.10,80,81.78,A-,1
1060,1,31140015,64,71.67,70.61,70.60,B,1
1060,1,31140015,64,71.67,70.61,70.60,B,1
1060,1,31140015,64,71.67,70.61,70.60,B,1
1060,1,31140015,64,71.67,70.61,70.60,B,1
1060,1,31140015,64,71.67,70.61,70.60,B,1
1061,1,31140016,82,60,70,67.20,B-,1
1061,1,31140016,82,60,70,67.20,B-,1
1061,1,31140016,82,60,70,67.20,B-,1
1061,1,31140016,82,60,70,67.20,B-,1
1061,1,31140016,82,60,70,67.20,B-,1
1062,1,31140017,297,83.33,81.17,85.15,A,1
1062,1,31140017,297,83.33,81.17,85.15,A,1
1062,1,31140017,297,83.33,81.17,85.15,A,1
1062,1,31140017,297,83.33,81.17,85.15,A,1
1062,1,31140017,297,83.33,81.17,85.15,A,1
1063,1,31140018,64,85.00,85.88,86.37,A,1
1063,1,31140018,64,85.00,85.88,86.37,A,1
1063,1,31140018,64,85.00,85.88,86.37,A,1
1063,1,31140018,64,85.00,85.88,86.37,A,1
1063,1,31140018,64,85.00,85.88,86.37,A,1
1064,1,31140019,82,81.40,90,83.14,A-,1
1064,1,31140019,82,81.40,90,83.14,A-,1
1064,1,31140019,82,81.40,90,83.14,A-,1
1064,1,31140019,82,81.40,90,83.14,A-,1
1064,1,31140019,82,81.40,90,83.14,A-,1
1065,1,31140020,64,73.33,64.16,67.31,B-,1
1065,1,31140020,64,73.33,64.16,67.31,B-,1
1065,1,31140020,64,73.33,64.16,67.31,B-,1
1065,1,31140020,64,73.33,64.16,67.31,B-,1
1065,1,31140020,64,73.33,64.16,67.31,B-,1
1066,1,31140021,82,60.00,80,73.05,B,1
1066,1,31140021,82,60.00,80,73.05,B,1
1066,1,31140021,82,60.00,80,73.05,B,1
1066,1,31140021,82,60.00,80,73.05,B,1
1066,1,31140021,82,60.00,80,73.05,B,1
1067,1,31140022,297,76.67,67.22,75.12,B+,1
1067,1,31140022,297,76.67,67.22,75.12,B+,1
1067,1,31140022,297,76.67,67.22,75.12,B+,1
1067,1,31140022,297,76.67,67.22,75.12,B+,1
1067,1,31140022,297,76.67,67.22,75.12,B+,1
1068,1,31140023,82,74.20,90,81.67,A-,1
1068,1,31140023,82,74.20,90,81.67,A-,1
1068,1,31140023,82,74.20,90,81.67,A-,1
1068,1,31140023,82,74.20,90,81.67,A-,1
1068,1,31140023,82,74.20,90,81.67,A-,1
1070,1,31140025,54,68.50,80,75.97,B+,1
1070,1,31140025,54,68.50,80,75.97,B+,1
1070,1,31140025,54,68.50,80,75.97,B+,1
1070,1,31140025,54,68.50,80,75.97,B+,1
1070,1,31140025,54,68.50,80,75.97,B+,1
1071,1,31140026,297,66.67,72.33,70.05,B,1
1071,1,31140026,297,66.67,72.33,70.05,B,1
1071,1,31140026,297,66.67,72.33,70.05,B,1
1071,1,31140026,297,66.67,72.33,70.05,B,1
1071,1,31140026,297,66.67,72.33,70.05,B,1
1072,1,31140027,54,77.10,85,79.19,B+,1
1072,1,31140027,54,77.10,85,79.19,B+,1
1072,1,31140027,54,77.10,85,79.19,B+,1
1072,1,31140027,54,77.10,85,79.19,B+,1
1072,1,31140027,54,77.10,85,79.19,B+,1
1080,1,31140001,94,68.00,81,76.09,B+,1
1081,1,31140002,94,81.00,81,81.78,A-,1
1082,1,31140003,94,67.00,76,73.93,B,1
1083,1,31140004,94,32.00,81,58.39,C,1
1084,1,31140005,94,45.00,79,57.74,C,1
1085,1,31140006,94,62.00,84,76.24,B+,1
1087,1,31140008,94,80.00,78,80.08,A-,1
1088,1,31140009,94,92.00,94,91.20,A,1
1089,1,31140010,94,62.00,81,74.41,B,1
1090,1,31140011,94,62.00,72,70.48,B,1
1091,1,31140012,94,73.00,85,79.48,B+,1
1092,1,31140013,94,59.00,73,71.52,B,1
1093,1,31140014,94,71.00,76,75.51,B+,1
1094,1,31140015,94,50.00,76,49.08,D,1
1095,1,31140016,94,31.00,62,46.95,D,1
1096,1,31140017,94,49.00,76,62.83,C+,1
1097,1,31140018,94,68.00,77,70.19,B,1
1098,1,31140019,94,72.00,72,76.38,B+,1
1099,1,31140020,94,71.00,77,64.88,C+,1
1100,1,31140021,94,50.00,80,65.24,B-,1
1101,1,31140022,94,71.00,75,76.00,B+,1
1102,1,31140023,94,80.00,82,80.94,A-,1
1104,1,31140025,94,65.00,79,74.76,B,1
1105,1,31140026,94,61.00,71,70.38,B,1
1106,1,31140027,94,63.00,80,74.41,B,1
1114,1,31140013,259,68.33,73.06,74.47,B,1
1114,1,31140013,259,68.33,73.06,74.47,B,1
1114,1,31140013,259,68.33,73.06,74.47,B,1
1114,1,31140013,259,68.33,73.06,74.47,B,1
1114,1,31140013,259,68.33,73.06,74.47,B,1
1115,1,31140014,308,83.00,88,83.48,A-,1
1115,1,31140014,308,83.00,88,83.48,A-,1
1115,1,31140014,308,83.00,88,83.48,A-,1
1115,1,31140014,308,83.00,88,83.48,A-,1
1115,3,31140014,308,83.00,88,83.48,A-,1
1116,1,31140015,89,71.67,70.61,70.60,B,1
1116,1,31140015,89,71.67,70.61,70.60,B,1
1116,1,31140015,89,71.67,70.61,70.60,B,1
1116,1,31140015,89,71.67,70.61,70.60,B,1
1116,1,31140015,89,71.67,70.61,70.60,B,1
1117,1,31140016,308,71.00,80,78.43,B+,1
1117,1,31140016,308,71.00,80,78.43,B+,1
1117,1,31140016,308,71.00,80,78.43,B+,1
1117,1,31140016,308,71.00,80,78.43,B+,1
1117,3,31140016,308,71.00,80,78.43,B+,1
1118,1,31140017,259,83.33,81.17,85.15,A,1
1118,1,31140017,259,83.33,81.17,85.15,A,1
1118,1,31140017,259,83.33,81.17,85.15,A,1
1118,1,31140017,259,83.33,81.17,85.15,A,1
1118,1,31140017,259,83.33,81.17,85.15,A,1
1119,1,31140018,89,85.00,85.88,86.37,A,1
1119,1,31140018,89,85.00,85.88,86.37,A,1
1119,1,31140018,89,85.00,85.88,86.37,A,1
1119,1,31140018,89,85.00,85.88,86.37,A,1
1119,1,31140018,89,85.00,85.88,86.37,A,1
1120,1,31140019,308,94.00,92,90.68,A,1
1120,1,31140019,308,94.00,92,90.68,A,1
1120,1,31140019,308,94.00,92,90.68,A,1
1120,1,31140019,308,94.00,92,90.68,A,1
1120,3,31140019,308,94.00,92,90.68,A,1
1121,1,31140020,89,73.33,64.16,67.31,B-,1
1121,1,31140020,89,73.33,64.16,67.31,B-,1
1121,1,31140020,89,73.33,64.16,67.31,B-,1
1121,1,31140020,89,73.33,64.16,67.31,B-,1
1121,1,31140020,89,73.33,64.16,67.31,B-,1
1122,1,31140021,308,81.00,81,80.85,A-,1
1122,1,31140021,308,81.00,81,80.85,A-,1
1122,1,31140021,308,81.00,81,80.85,A-,1
1122,1,31140021,308,81.00,81,80.85,A-,1
1122,3,31140021,308,81.00,81,80.85,A-,1
1123,1,31140022,259,76.67,67.22,75.12,B+,1
1123,1,31140022,259,76.67,67.22,75.12,B+,1
1123,1,31140022,259,76.67,67.22,75.12,B+,1
1123,1,31140022,259,76.67,67.22,75.12,B+,1
1123,1,31140022,259,76.67,67.22,75.12,B+,1
1124,1,31140023,308,87.00,87,86.48,A,1
1124,1,31140023,308,87.00,87,86.48,A,1
1124,1,31140023,308,87.00,87,86.48,A,1
1124,1,31140023,308,87.00,87,86.48,A,1
1124,3,31140023,308,87.00,87,86.48,A,1
1126,1,31140025,122,97.00,80,86.93,A,1
1126,1,31140025,122,97.00,80,86.93,A,1
1126,1,31140025,122,97.00,80,86.93,A,1
1126,1,31140025,122,97.00,80,86.93,A,1
1126,3,31140025,122,97.00,80,86.93,A,1
1127,1,31140026,302,60.00,75,67.35,B-,1
1127,1,31140026,302,60.00,75,67.35,B-,1
1127,1,31140026,302,60.00,75,67.35,B-,1
1127,1,31140026,302,60.00,75,67.35,B-,1
1127,1,31140026,302,60.00,75,67.35,B-,1
1128,1,31140027,122,76.00,81,80.60,A-,1
1128,1,31140027,122,76.00,81,80.60,A-,1
1128,1,31140027,122,76.00,81,80.60,A-,1
1128,1,31140027,122,76.00,81,80.60,A-,1
1128,3,31140027,122,76.00,81,80.60,A-,1
1136,1,31140001,108,68.00,81,76.09,B+,1
1137,1,31140002,108,81.00,81,81.78,A-,1
1138,1,31140003,108,67.00,76,73.93,B,1
1139,1,31140004,108,32.00,81,58.39,C,1
1140,1,31140005,108,45.00,79,57.74,C,1
1141,1,31140006,108,62.00,84,76.24,B+,1
1143,1,31140008,108,80.00,78,80.08,A-,1
1144,1,31140009,108,92.00,94,91.20,A,1
1145,1,31140010,108,62.00,81,74.41,B,1
1146,1,31140011,108,62.00,72,70.48,B,1
1147,1,31140012,108,73.00,85,79.48,B+,1
1148,1,31140013,108,59.00,73,71.52,B,1
1149,1,31140014,108,71.00,76,75.51,B+,1
1150,1,31140015,108,50.00,76,49.08,D,1
1151,1,31140016,108,31.00,62,46.95,D,1
1152,1,31140017,108,49.00,76,62.83,C+,1
1153,1,31140018,108,68.00,77,70.19,B,1
1154,1,31140019,108,72.00,72,76.38,B+,1
1155,1,31140020,108,71.00,77,64.88,C+,1
1156,1,31140021,108,50.00,80,65.24,B-,1
1157,1,31140022,108,71.00,75,76.00,B+,1
1158,1,31140023,108,80.00,82,80.94,A-,1
1160,1,31140025,108,65.00,79,74.76,B,1
1161,1,31140026,108,61.00,71,70.38,B,1
1162,1,31140027,108,63.00,80,74.41,B,1
1170,1,31140001,98,90.00,70.00,81.50,A-,1
1171,1,31140002,98,68.00,95.00,85.55,A,1
1172,1,31140003,98,53.00,92.00,79.25,B+,1
1173,1,31140004,98,48.00,95.00,78.55,B+,1
1174,1,31140005,98,73.00,75.00,80.30,A-,1
1175,1,31140006,98,84.00,77.00,80.35,A-,1
1177,1,31140008,98,76.00,92.00,85.80,A,1
1178,1,31140009,98,90.00,94.00,91.40,A,1
1179,1,31140010,98,68.00,80.00,78.20,B+,1
1180,1,31140011,98,48.00,67.00,67.55,B-,1
1181,1,31140012,98,85.00,81.00,83.30,A-,1
1182,1,31140013,98,59.00,82.00,73.05,B,1
1183,1,31140014,98,45.00,75.00,69.30,B-,1
1184,1,31140015,98,64.00,82.00,75.10,B+,1
1185,1,31140016,98,40.00,65.00,61.05,C+,1
1186,1,31140017,98,55.00,95.00,81.00,A-,1
1187,1,31140018,98,56.00,96.00,81.70,A-,1
1188,1,31140019,98,61.00,98.00,80.55,A-,1
1189,1,31140020,98,55.00,90.00,78.95,B+,1
1190,1,31140021,98,52.00,95.00,79.95,B+,1
1191,1,31140022,98,57.00,76.00,72.95,B,1
1192,1,31140023,98,68.00,89.00,79.25,B+,1
1194,1,31140025,98,85.00,88.00,83.65,A-,1
1195,1,31140026,98,45.00,90.00,75.15,B+,1
1196,1,31140027,98,98.00,75.00,80.05,A-,1
1204,1,31140001,103,100.0,80.00,91.50,A,1
1205,1,31140002,103,65.00,95.00,84.50,A-,1
1206,1,31140003,103,55.00,95.00,81.00,A-,1
1207,1,31140004,103,49.00,94.00,78.55,B+,1
1208,1,31140005,103,81.00,89.00,88.00,A,1
1209,1,31140006,103,85.00,87.00,88.70,A,1
1211,1,31140008,103,60.00,99.00,84.15,A-,1
1212,1,31140009,103,100.0,95.00,96.75,A,1
1213,1,31140010,103,100.0,93.00,91.55,A,1
1214,1,31140011,103,55.00,63.00,65.30,B-,1
1215,1,31140012,103,100.0,91.00,95.35,A,1
1216,1,31140013,103,55.00,90.00,79.25,B+,1
1217,1,31140014,103,55.00,70.00,72.25,B,1
1218,1,31140015,103,100.0,86.00,93.60,A,1
1219,1,31140016,103,36.00,64.00,61.70,C+,1
1220,1,31140017,103,73.00,89.00,85.20,A,1
1221,1,31140018,103,90.00,88.00,90.80,A,1
1222,1,31140019,103,83.00,0.00,56.65,C,1
1223,1,31140020,103,90.00,88.00,90.80,A,1
1224,1,31140021,103,65.00,83.00,80.30,A-,1
1225,1,31140022,103,55.00,73.00,73.30,B,1
1226,1,31140023,103,65.00,94.00,84.15,A-,1
1228,1,31140025,103,100.0,93.00,96.05,A,1
1229,1,31140026,103,65.00,89.00,82.40,A-,1
1230,1,31140027,103,60.00,90.00,80.70,A-,1
1238,1,31140001,106,90.00,70.00,81.50,A-,1
1239,1,31140002,106,68.00,95.00,85.55,A,1
1240,1,31140003,106,53.00,92.00,79.25,B+,1
1241,1,31140004,106,48.00,95.00,78.55,B+,1
1242,1,31140005,106,73.00,75.00,80.30,A-,1
1243,1,31140006,106,84.00,77.00,80.35,A-,1
1245,1,31140008,106,76.00,92.00,85.80,A,1
1246,1,31140009,106,90.00,94.00,91.40,A,1
1247,1,31140010,106,68.00,80.00,78.20,B+,1
1248,1,31140011,106,48.00,67.00,67.55,B-,1
1249,1,31140012,106,85.00,81.00,83.30,A-,1
1250,1,31140013,106,59.00,82.00,73.05,B,1
1251,1,31140014,106,45.00,75.00,69.30,B-,1
1252,1,31140015,106,64.00,82.00,75.10,B+,1
1253,1,31140016,106,40.00,65.00,61.05,C+,1
1254,1,31140017,106,55.00,95.00,81.00,A-,1
1255,1,31140018,106,56.00,96.00,81.70,A-,1
1256,1,31140019,106,61.00,98.00,80.55,A-,1
1257,1,31140020,106,55.00,90.00,78.95,B+,1
1258,1,31140021,106,52.00,95.00,79.95,B+,1
1259,1,31140022,106,57.00,76.00,72.95,B,1
1260,1,31140023,106,68.00,89.00,79.25,B+,1
1262,1,31140025,106,85.00,88.00,83.65,A-,1
1263,1,31140026,106,45.00,90.00,75.15,B+,1
1264,1,31140027,106,98.00,75.00,80.05,A-,1
1272,1,31140001,128,91.00,85,87.70,A,1
1272,1,31140001,128,91.00,85,87.70,A,1
1272,1,31140001,128,91.00,85,87.70,A,1
1272,1,31140001,128,91.00,85,87.70,A,1
1272,3,31140001,128,91.00,85,87.70,A,1
1273,1,31140002,82,80.00,90,82.40,A-,1
1273,1,31140002,82,80.00,90,82.40,A-,1
1273,1,31140002,82,80.00,90,82.40,A-,1
1273,1,31140002,82,80.00,90,82.40,A-,1
1273,1,31140002,82,80.00,90,82.40,A-,1
1274,1,31140003,302,55.00,80,68.90,B-,1
1274,1,31140003,302,55.00,80,68.90,B-,1
1274,1,31140003,302,55.00,80,68.90,B-,1
1274,1,31140003,302,55.00,80,68.90,B-,1
1274,1,31140003,302,55.00,80,68.90,B-,1
1275,1,31140004,128,68.00,87,79.45,B+,1
1275,1,31140004,128,68.00,87,79.45,B+,1
1275,1,31140004,128,68.00,87,79.45,B+,1
1275,1,31140004,128,68.00,87,79.45,B+,1
1275,3,31140004,128,68.00,87,79.45,B+,1
1276,1,31140005,82,65.70,90,77.09,B+,1
1276,1,31140005,82,65.70,90,77.09,B+,1
1276,1,31140005,82,65.70,90,77.09,B+,1
1276,1,31140005,82,65.70,90,77.09,B+,1
1276,1,31140005,82,65.70,90,77.09,B+,1
1277,1,31140006,302,70,90,79.70,B+,1
1277,1,31140006,302,70,90,79.70,B+,1
1277,1,31140006,302,70,90,79.70,B+,1
1277,1,31140006,302,70,90,79.70,B+,1
1277,1,31140006,302,70,90,79.70,B+,1
1279,1,31140008,82,78.50,90,80.92,A-,1
1279,1,31140008,82,78.50,90,80.92,A-,1
1279,1,31140008,82,78.50,90,80.92,A-,1
1279,1,31140008,82,78.50,90,80.92,A-,1
1279,1,31140008,82,78.50,90,80.92,A-,1
1280,1,31140009,128,100.0,95.5,95.20,A,1
1280,1,31140009,128,100.0,95.5,95.20,A,1
1280,1,31140009,128,100.0,95.5,95.20,A,1
1280,1,31140009,128,100.0,95.5,95.20,A,1
1280,3,31140009,128,100.0,95.5,95.20,A,1
1281,1,31140010,82,70.00,80,76.70,B+,1
1281,1,31140010,82,70.00,80,76.70,B+,1
1281,1,31140010,82,70.00,80,76.70,B+,1
1281,1,31140010,82,70.00,80,76.70,B+,1
1281,1,31140010,82,70.00,80,76.70,B+,1
1282,1,31140011,82,70.00,0,46.65,D,1
1282,1,31140011,82,70.00,0,46.65,D,1
1282,1,31140011,82,70.00,0,46.65,D,1
1282,1,31140011,82,70.00,0,46.65,D,1
1282,1,31140011,82,70.00,0,46.65,D,1
1283,1,31140012,128,98.00,90,91.38,A,1
1283,1,31140012,128,98.00,90,91.38,A,1
1283,1,31140012,128,98.00,90,91.38,A,1
1283,1,31140012,128,98.00,90,91.38,A,1
1283,3,31140012,128,98.00,90,91.38,A,1
1293,1,12140013,127,83.00,78,80.95,A-,1
1293,1,12140013,127,83.00,78,80.95,A-,1
1293,1,12140013,127,83.00,78,80.95,A-,1
1293,1,12140013,127,83.00,78,80.95,A-,1
1293,3,12140013,127,83.00,78,80.95,A-,1
1294,1,12140015,127,96.00,100,93.65,A,1
1294,1,12140015,127,96.00,100,93.65,A,1
1294,1,12140015,127,96.00,100,93.65,A,1
1294,1,12140015,127,96.00,100,93.65,A,1
1294,3,12140015,127,96.00,100,93.65,A,1
1295,1,12140013,63,88.33,79.22,85.09,A,1
1295,1,12140013,63,88.33,79.22,85.09,A,1
1295,1,12140013,63,88.33,79.22,85.09,A,1
1295,1,12140013,63,88.33,79.22,85.09,A,1
1295,1,12140013,63,88.33,79.22,85.09,A,1
1296,1,12140015,63,93.33,91.28,92.20,A,1
1296,1,12140015,63,93.33,91.28,92.20,A,1
1296,1,12140015,63,93.33,91.28,92.20,A,1
1296,1,12140015,63,93.33,91.28,92.20,A,1
1296,1,12140015,63,93.33,91.28,92.20,A,1
1297,1,12140013,73,90.70,85,86.84,A,1
1297,1,12140013,73,90.70,85,86.84,A,1
1297,1,12140013,73,90.70,85,86.84,A,1
1297,1,12140013,73,90.70,85,86.84,A,1
1297,1,12140013,73,90.70,85,86.84,A,1
1298,1,12140015,73,91.40,74,81.84,A-,1
1298,1,12140015,73,91.40,74,81.84,A-,1
1298,1,12140015,73,91.40,74,81.84,A-,1
1298,1,12140015,73,91.40,74,81.84,A-,1
1298,1,12140015,73,91.40,74,81.84,A-,1
1303,1,12140013,118,83.00,78,80.95,A-,1
1303,1,12140013,118,83.00,78,80.95,A-,1
