ID,SemesterID,YearCode,NPM,ScheduleID,MKCode,MKName,MKNameEng,Evaluasi1,Evaluasi2,Evaluasi3,Evaluasi4,Evaluasi5,UTS,UAS,Score,Grade,Approval,TotalSKS
7519,6,20152,31140009,934,HBP4013,"HR in Hospitality","HR in Hospitality",90,95,95,95,95,95,95,94.70,A,1,2
7520,6,20152,31140010,934,HBP4013,"HR in Hospitality","HR in Hospitality",90,95,85,85,85,85,90,87.60,A,1,2
7522,6,20152,31140012,934,HBP4013,"HR in Hospitality","HR in Hospitality",90,95,90,90,90,100,95,95.50,A,1,2
7524,6,20152,31140014,934,HBP4013,"HR in Hospitality","HR in Hospitality",90,95,85,85,85,85,90,87.60,A,1,2
7525,6,20152,31140017,934,HBP4013,"HR in Hospitality","HR in Hospitality",80,80,80,85,80,80,85,82.00,A-,1,2
7526,6,20152,31140023,934,HBP4013,"HR in Hospitality","HR in Hospitality",70,75,80,80,85,85,85,82.90,A-,1,2
7527,6,20152,31140037,934,HBP4013,"HR in Hospitality","HR in Hospitality",90,90,85,85,85,85,85,85.60,A,1,2
7571,6,20152,31140004,934,HBP4013,"HR in Hospitality","HR in Hospitality",70,75,85,85,85,85,90,85.20,A,1,2
7572,6,20152,31140020,934,HBP4013,"HR in Hospitality","HR in Hospitality",70,75,90,90,90,85,90,86.10,A,1,2
7573,6,20152,31140021,934,HBP4013,"HR in Hospitality","HR in Hospitality",90,95,85,85,85,85,90,87.60,A,1,2
7586,6,20152,31140022,934,HBP4013,"HR in Hospitality","HR in Hospitality",85,85,85,85,80,80,85,82.90,A-,1,2
7598,6,20152,31140013,934,HBP4013,"HR in Hospitality","HR in Hospitality",80,80,80,80,80,85,85,83.50,A-,1,2
7599,6,20152,31140025,934,HBP4013,"HR in Hospitality","HR in Hospitality",90,95,80,80,80,85,85,85.00,A,1,2
7625,6,20152,31140015,934,HBP4013,"HR in Hospitality","HR in Hospitality",90,95,80,80,85,80,90,85.30,A,1,2
7637,6,20152,31140027,934,HBP4013,"HR in Hospitality","HR in Hospitality",80,80,80,85,85,80,85,82.30,A-,1,2
7648,6,20152,31140006,934,HBP4013,"HR in Hospitality","HR in Hospitality",75,75,75,75,80,80,85,80.50,A-,1,2
7649,6,20152,31140016,934,HBP4013,"HR in Hospitality","HR in Hospitality",70,70,70,70,70,70,80,73.50,B,1,2
7711,6,20152,31140026,934,HBP4013,"HR in Hospitality","HR in Hospitality",80,80,80,80,80,80,85,81.70,A-,1,2
7542,6,20152,31140001,916,HBP4014,"Organizational Management","Organizational Management",85,90,95,90,90,60,85,77.70,B+,1,2
7543,6,20152,31140002,916,HBP4014,"Organizational Management","Organizational Management",75,90,100,100,100,68,80,79.70,B+,1,2
7544,6,20152,31140003,916,HBP4014,"Organizational Management","Organizational Management",65,75,75,75,75,60,79,70.50,B,1,2
7545,6,20152,31140005,916,HBP4014,"Organizational Management","Organizational Management",65,75,90,90,75,65,65,69.20,B-,1,2
7546,6,20152,31140008,916,HBP4014,"Organizational Management","Organizational Management",85,95,100,100,100,80,89,87.90,A,1,2
7547,6,20152,31140009,916,HBP4014,"Organizational Management","Organizational Management",95,95,95,95,90,78,90,87.00,A,1,2
7548,6,20152,31140010,916,HBP4014,"Organizational Management","Organizational Management",75,95,90,90,90,70,88,81.70,A-,1,2
7550,6,20152,31140012,916,HBP4014,"Organizational Management","Organizational Management",80,95,95,95,95,80,89,86.70,A,1,2
7552,6,20152,31140014,916,HBP4014,"Organizational Management","Organizational Management",75,95,90,90,95,65,79,77.10,B+,1,2
7553,6,20152,31140017,916,HBP4014,"Organizational Management","Organizational Management",65,85,85,85,80,60,70,69.50,B-,1,2
7554,6,20152,31140023,916,HBP4014,"Organizational Management","Organizational Management",70,80,80,80,80,68,76,73.80,B,1,2
7555,6,20152,31140037,916,HBP4014,"Organizational Management","Organizational Management",75,90,100,95,100,78,79,82.50,A-,1,2
7577,6,20152,31140004,916,HBP4014,"Organizational Management","Organizational Management",70,80,85,90,75,60,85,74.70,B,1,2
7578,6,20152,31140020,916,HBP4014,"Organizational Management","Organizational Management",70,80,80,85,85,72,98,83.50,A-,1,2
7579,6,20152,31140021,916,HBP4014,"Organizational Management","Organizational Management",75,85,100,100,100,68,92,83.60,A-,1,2
7587,6,20152,31140022,916,HBP4014,"Organizational Management","Organizational Management",65,75,75,75,75,0,75,48.15,D,1,2
7600,6,20152,31140013,916,HBP4014,"Organizational Management","Organizational Management",60,75,75,75,75,60,60,63.60,C+,1,2
7601,6,20152,31140025,916,HBP4014,"Organizational Management","Organizational Management",75,95,95,95,100,85,85,87.10,A,1,2
7627,6,20152,31140015,916,HBP4014,"Organizational Management","Organizational Management",65,80,80,80,70,70,76,73.60,B,1,2
7641,6,20152,31140027,916,HBP4014,"Organizational Management","Organizational Management",60,75,75,80,85,80,60,71.50,B,1,2
7652,6,20152,31140006,916,HBP4014,"Organizational Management","Organizational Management",60,75,75,75,75,78,78,76.20,B+,1,2
7653,6,20152,31140016,916,HBP4014,"Organizational Management","Organizational Management",,,75,75,75,0,60,34.50,E,1,2
7713,6,20152,31140026,916,HBP4014,"Organizational Management","Organizational Management",60,65,75,75,75,60,50,59.50,C,1,2
7528,6,20152,31140001,935,HBP4011,"Workplace Hygiene, Work Safety & Security","Workplace Hygiene, Work Safety & Security",70,77,100,,,72,93,82.40,A-,1,3
7529,6,20152,31140002,935,HBP4011,"Workplace Hygiene, Work Safety & Security","Workplace Hygiene, Work Safety & Security",100,70,100,,,80,87,85.40,A,1,3
7530,6,20152,31140003,935,HBP4011,"Workplace Hygiene, Work Safety & Security","Workplace Hygiene, Work Safety & Security",70,67,100,,,65,88,77.20,B+,1,3
7531,6,20152,31140005,935,HBP4011,"Workplace Hygiene, Work Safety & Security","Workplace Hygiene, Work Safety & Security",90,80,100,,,65,87,80.20,A-,1,3
7532,6,20152,31140008,935,HBP4011,"Workplace Hygiene, Work Safety & Security","Workplace Hygiene, Work Safety & Security",100,80,100,,,85,87,88.20,A,1,3
7533,6,20152,31140009,935,HBP4011,"Workplace Hygiene, Work Safety & Security","Workplace Hygiene, Work Safety & Security",,83,100,,,97,91,84.10,A-,1,3
7534,6,20152,31140010,935,HBP4011,"Workplace Hygiene, Work Safety & Security","Workplace Hygiene, Work Safety & Security",100,77,100,,,87,83,87.20,A,1,3
7536,6,20152,31140012,935,HBP4011,"Workplace Hygiene, Work Safety & Security","Workplace Hygiene, Work Safety & Security",100,80,100,,,90,91,91.30,A,1,3
7538,6,20152,31140014,935,HBP4011,"Workplace Hygiene, Work Safety & Security","Workplace Hygiene, Work Safety & Security",100,73,100,,,74,93,85.70,A,1,3
7539,6,20152,31140017,935,HBP4011,"Workplace Hygiene, Work Safety & Security","Workplace Hygiene, Work Safety & Security",75,70,100,,,75,88,81.50,A-,1,3
7540,6,20152,31140023,935,HBP4011,"Workplace Hygiene, Work Safety & Security","Workplace Hygiene, Work Safety & Security",100,73,100,,,83,77,83.30,A-,1,3
7541,6,20152,31140037,935,HBP4011,"Workplace Hygiene, Work Safety & Security","Workplace Hygiene, Work Safety & Security",100,83,100,,,83,86,87.40,A,1,3
7574,6,20152,31140004,935,HBP4011,"Workplace Hygiene, Work Safety & Security","Workplace Hygiene, Work Safety & Security",90,63,100,,,80,77,80.20,A-,1,3
7575,6,20152,31140020,935,HBP4011,"Workplace Hygiene, Work Safety & Security","Workplace Hygiene, Work Safety & Security",100,60,100,,,72,88,82.00,A-,1,3
7576,6,20152,31140021,935,HBP4011,"Workplace Hygiene, Work Safety & Security","Workplace Hygiene, Work Safety & Security",100,77,100,,,81,88,86.80,A,1,3
7589,6,20152,31140022,935,HBP4011,"Workplace Hygiene, Work Safety & Security","Workplace Hygiene, Work Safety & Security",,80,100,,,75,87,74.70,B,1,3
7596,6,20152,31140013,935,HBP4011,"Workplace Hygiene, Work Safety & Security","Workplace Hygiene, Work Safety & Security",100,77,100,,,85,87,87.90,A,1,3
7597,6,20152,31140025,935,HBP4011,"Workplace Hygiene, Work Safety & Security","Workplace Hygiene, Work Safety & Security",90,67,100,,,81,83,83.10,A-,1,3
7626,6,20152,31140015,935,HBP4011,"Workplace Hygiene, Work Safety & Security","Workplace Hygiene, Work Safety & Security",85,80,100,,,83,88,86.30,A,1,3
7640,6,20152,31140027,935,HBP4011,"Workplace Hygiene, Work Safety & Security","Workplace Hygiene, Work Safety & Security",100,73,100,,,75,87,84.00,A-,1,3
7650,6,20152,31140006,935,HBP4011,"Workplace Hygiene, Work Safety & Security","Workplace Hygiene, Work Safety & Security",100,73,100,,,85,86,87.10,A,1,3
7651,6,20152,31140016,935,HBP4011,"Workplace Hygiene, Work Safety & Security","Workplace Hygiene, Work Safety & Security",,,100,,,0,87,40.40,D,1,3
7712,6,20152,31140026,935,HBP4011,"Workplace Hygiene, Work Safety & Security","Workplace Hygiene, Work Safety & Security",,43,100,,,48,88,61.90,C+,1,3
7409,6,20152,22140006,959,CEM4041,"Structural Analysis 2","Structural Analysis 2",60,,,,,30,45,44.25,D,1,3
7444,6,20152,22140009,959,CEM4041,"Structural Analysis 2","Structural Analysis 2",65,,,,,50,55,56.20,C,1,3
7665,6,20152,22140004,959,CEM4041,"Structural Analysis 2","Structural Analysis 2",60,,,,,40,50,49.50,D,1,3
7411,6,20152,22140006,954,CEM4042,"Foundation Engineering","Foundation Engineering",,,80,80,80,50,30,51.00,D,1,3
7448,6,20152,22140009,954,CEM4042,"Foundation Engineering","Foundation Engineering",,,80,90,90,64,50,65.20,B-,1,3
7664,6,20152,22140004,954,CEM4042,"Foundation Engineering","Foundation Engineering",,,80,80,80,45,25,47.50,D,1,3
7412,6,20152,22140006,956,CEM4051,"Construction Cost Engineering","Construction Cost Engineering",100,95,100,,,45.5,55,67.30,B-,1,3
7446,6,20152,22140009,956,CEM4051,"Construction Cost Engineering","Construction Cost Engineering",100,95,100,,,64,55,72.80,B,1,3
7663,6,20152,22140004,956,CEM4051,"Construction Cost Engineering","Construction Cost Engineering",100,85,100,,,42.5,50,63.50,C+,1,3
7670,6,20152,22140014,956,CEM4051,"Construction Cost Engineering","Construction Cost Engineering",85,95,100,,,42.5,55,64.60,C+,1,3
7413,6,20152,22140006,951,CEM4052,"Construction Quantification","Construction Quantification",97.5,,,,,68,23.8,62.80,C+,1,2
7447,6,20152,22140009,951,CEM4052,"Construction Quantification","Construction Quantification",95,,,,,50,48.5,65.22,B-,1,2
7662,6,20152,22140004,951,CEM4052,"Construction Quantification","Construction Quantification",95,,,,,47,10,50.85,D,1,2
7669,6,20152,22140014,951,CEM4052,"Construction Quantification","Construction Quantification",95,,,,,64,59.1,73.14,B,1,2
7414,6,20152,22140006,961,CEM3051,"Construction Time Management","Construction Time Management",90,95,100,100,,65,85,81.38,A-,1,3
7449,6,20152,22140009,961,CEM3051,"Construction Time Management","Construction Time Management",90,100,100,100,,78,85,86.30,A,1,3
7661,6,20152,22140004,961,CEM3051,"Construction Time Management","Construction Time Management",90,75,100,,,100,90,86.38,A,1,3
7668,6,20152,22140014,961,CEM3051,"Construction Time Management","Construction Time Management",90,90,100,100,,98,75,89.05,A,1,3
7415,6,20152,22140006,955,CEM4055,"Construction Contract Management","Construction Contract Management",68.42,,,,,65,77,70.23,B,1,3
7450,6,20152,22140009,955,CEM4055,"Construction Contract Management","Construction Contract Management",80.17,,,,,95,85,87.05,A,1,3
7658,6,20152,22140004,955,CEM4055,"Construction Contract Management","Construction Contract Management",87.67,,,,,85,83,85.10,A,1,3
7659,6,20152,22140015,955,CEM4055,"Construction Contract Management","Construction Contract Management",83.92,,,,,65,72,73.13,B,1,3
7667,6,20152,22140014,955,CEM4055,"Construction Contract Management","Construction Contract Management",72.5,,,,,65,73,70.05,B,1,3
7486,6,20152,31140001,990,SOC4006,"Principle of Marketing","Principle of Marketing",86,88,86,,,75,94,86.80,A,1,3
7487,6,20152,31140002,990,SOC4006,"Principle of Marketing","Principle of Marketing",83,85,85,,,87,93,89.40,A,1,3
7488,6,20152,31140003,990,SOC4006,"Principle of Marketing","Principle of Marketing",82,84,83,,,83,82,82.50,A-,1,3
7489,6,20152,31140005,990,SOC4006,"Principle of Marketing","Principle of Marketing",79,80,82,,,79,86,82.70,A-,1,3
7490,6,20152,31140008,990,SOC4006,"Principle of Marketing","Principle of Marketing",85,87,85,,,85,98,91.60,A,1,3
7491,6,20152,31140009,990,SOC4006,"Principle of Marketing","Principle of Marketing",86,88,87,,,85,97,91.40,A,1,3
7492,6,20152,31140010,990,SOC4006,"Principle of Marketing","Principle of Marketing",85,88,84,,,80,94,88.10,A,1,3
7494,6,20152,31140012,990,SOC4006,"Principle of Marketing","Principle of Marketing",87,86,87,,,92,96,92.90,A,1,3
7496,6,20152,31140014,990,SOC4006,"Principle of Marketing","Principle of Marketing",85,88,85,,,79,92,86.90,A,1,3
7497,6,20152,31140017,990,SOC4006,"Principle of Marketing","Principle of Marketing",80,80,84,,,80,82,81.20,A-,1,3
7498,6,20152,31140023,990,SOC4006,"Principle of Marketing","Principle of Marketing",80,80,81,,,79,83,81.20,A-,1,3
7499,6,20152,31140037,990,SOC4006,"Principle of Marketing","Principle of Marketing",79,86,86,,,82,93,87.80,A,1,3
7565,6,20152,31140004,990,SOC4006,"Principle of Marketing","Principle of Marketing",80,81,82,,,80,88,84.20,A-,1,3
7566,6,20152,31140020,990,SOC4006,"Principle of Marketing","Principle of Marketing",85,82,82,,,95,85,87.60,A,1,3
7567,6,20152,31140021,990,SOC4006,"Principle of Marketing","Principle of Marketing",85,84,86,,,90,95,91.50,A,1,3
7584,6,20152,31140022,990,SOC4006,"Principle of Marketing","Principle of Marketing",80,81,80,,,78,80,79.40,B+,1,3
7592,6,20152,31140013,990,SOC4006,"Principle of Marketing","Principle of Marketing",80,82,83,,,80,84,82.30,A-,1,3
7593,6,20152,31140025,990,SOC4006,"Principle of Marketing","Principle of Marketing",82,86,85,,,87,95,90.40,A,1,3
7624,6,20152,31140015,990,SOC4006,"Principle of Marketing","Principle of Marketing",88,85,85,,,73,92,85.10,A,1,3
